source,comment_id,author_id,author_name,comment_parent,commentable_id,comment_date,comment_text
pdf,6001,5001,3M do Brasil Ltda,0,17,2015-08-01 10:00:00,"Sugerimos a inclusão de inciso com o conceito de privacidade, da forma que estedeve ser entendido no âmbito do APL.deve ser entendido no âmbito do APL. Neste sentido:XIX – privacidade – direito conferido ao titular de que seus dados pessoais não serãotratados ou acessados, por qualquer meio, virtual ou físico, mesmo que apenas paramera visualização, fora das situações consentidas ou permitidas pela legislaçãobrasileira."
pdf,6002,5001,3M do Brasil Ltda,0,36,2015-08-01 10:00:00,"Recomendados a inclusão, no inciso VII do artigo 6º, de que devem ser adotadasas medidas físicas e eletrônicas necessárias para garantir a segurança dos dados:Art. 6º As atividades de tratamento de dados pessoais deverão atender aos seguintesprincípios gerais: (...)VII – princípio da segurança, pelo qual devem ser utilizadas medidas técnicas, físicas e eletrônicas, e administrativas constantemente atualizadas, proporcionais à natureza dasinformações tratadas e aptas a proteger os dados pessoais de acessos não autorizados e desituações acidentais ou ilícitas de destruição, perda, alteração, comunicação ou difusão;"
pdf,6003,5001,3M do Brasil Ltda,0,196,2015-08-01 10:00:00,"Sugerimos a alteração de referido artigo para a inclusão de §2º, que determineexpressamente a necessidade de proteção da privacidade visual de dados:§2º: Os agentes de tratamento ou qualquer outra pessoa ou entidade responsável pelo tratamento ou armazenamento de dados pessoais deverão adotar todos os meios técnicos eletrônica e fisicamente necessários para garantir a proteção de dados visualmente perceptíveis, de modo a evitar a visualização de dados pessoais perceptíveis, por terceiros não autorizados, com o intuito de respeitar o direito à privacidade do titular dos dados."
pdf,6004,5001,3M do Brasil Ltda,0,206,2015-08-01 10:00:00,"Sugerimos a inclusão, no atual §1º do artigo 45, de que serão avaliadas, em casode incidentes de segurança, todas as medidas físicas e eletrônicas adotadas que não sótornem os dados ininteligíveis como também impeçam sua visualização:§1º No juízo de gravidade do incidente, será avaliada eventual comprovação de que foramadotadas medidas técnicas físicas e eletrônicas adequadas que tornem os dados pessoais afetados ininteligíveis ou impossíveis de serem visualizados para terceiros não autorizadosa acessá-los."
pdf,6005,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,6,2015-08-01 10:00:00,"Como os dados a que o art. 2º, I e II, se refere podem ter sido tratados apenas parcialmente em território nacional, sugerimos incluir que a lei será competente para os casos em que o tratamento ocorrer integral ou parcialmente em território nacional."
pdf,6006,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,7,2015-08-01 10:00:00,"Como os dados a que o art. 2º, I e II, se refere podem ter sido tratados apenas parcialmente em território nacional, sugerimos incluir que a lei será competente para os casos em que o tratamento ocorrer integral ou parcialmente em território nacional."
pdf,6007,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,10,2015-08-01 10:00:00,"Considerando que a ""pessoa natural"" poderia tratar os dados pessoais de outrém com fins dolosos, sugerimos substituir o inciso I pela seguinte redação: “realizados sem dolo por pessoa natural para fins exclusivamente pessoais; ou”."
pdf,6008,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,12,2015-08-01 10:00:00,"No parágrafo 3º do art. 2º e parágrafo único do art. 3º, sugerimos inserir a previsão de que as entidades privadas que receberem dados de órgãos públicos serão obrigadas a apagarem tais dados assim que se conclua o tratamento ou fim específico a que se destinavam os dados, não havendo a possibilidade de manutenção destes pela entidade privada."
pdf,6009,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,14,2015-08-01 10:00:00,"No parágrafo 3º do art. 2º e parágrafo único do art. 3º, sugerimos inserir a previsão de que as entidades privadas que receberem dados de órgãos públicos serão obrigadas a apagarem tais dados assim que se conclua o tratamento ou fim específico a que se destinavam os dados, não havendo a possibilidade de manutenção destes pela entidade privada."
pdf,6010,5002,ASSOCIAÇAO BRASILEIRA DE DIREITO DA TECNOLOGIA DA INFORMAÇAO E DAS COMUNICAÇOES (ABDTIC) – REPLICADOS NOS COMENTARIOS,0,19,2015-08-01 10:00:00,"Há verbos neste inciso que podem ser considerados sinônimos, como ""transmissão"" e ""distribuição"", e ""arquivamento"" e armazenamento"", sendo possível a exclusão de um dos sinônimos. Outros termos utilizados podem ser confundidos com termos legais definidos em outras leis como é o caso de interconexão utilizada e definida na regulação de telefonia. Assim, sugerimos substituir ""interconexão"" por ""cruzamento""."
